name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Paul George","Oklahoma City Thunder",2018-04-01,2017,4251,1610612760,400975896,3,9,44,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",188,168,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-05,2017,3992,1610612745,400974891,1,0,00,1,"Jump Shot","3PT Field Goal",27,"Utah Jazz",148,230,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2018-04-01,2017,3136195,1610612750,400975897,2,3,34,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",156,201,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-11-05,2017,3206,1610612763,400974896,4,5,04,1,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",39,267,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-01-04,2017,6475,1610612744,400975312,3,5,26,1,"Jump Shot","3PT Field Goal",23,"Houston Rockets",-229,38,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-04-01,2017,1975,1610612760,400975896,1,9,59,0,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-189,159,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2017-11-05,2017,2983,1610612759,400974892,2,7,13,1,"Jump Shot","2PT Field Goal",20,"Phoenix Suns",40,206,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-04-01,2017,6606,1610612757,400975900,1,1,47,0,"Jump Shot","3PT Field Goal",29,"Memphis Grizzlies",-132,263,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-05,2017,3992,1610612745,400974891,4,7,40,0,"Jump Shot","2PT Field Goal",15,"Utah Jazz",-139,79,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2018-04-01,2017,6589,1610612744,400975899,2,0,32,1,"Jump Shot","3PT Field Goal",28,"Phoenix Suns",-147,242,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-11-05,2017,1975,1610612760,400974895,3,4,30,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-12,241,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2018-04-03,2017,2983,1610612759,400975914,2,5,30,0,"Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-233,14,0,0.00,,0.00,0.00
"Paul Millsap","Denver Nuggets",2018-04-03,2017,3015,1610612743,400975911,4,0,58,0,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",-79,241,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-05,2017,3992,1610612745,400974891,4,9,07,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",67,253,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,3,3,17,0,"Jump Shot","3PT Field Goal",31,"Portland Trail Blazers",-143,284,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2017-11-05,2017,3213,1610612738,400974889,1,6,01,1,"Jump Shot","3PT Field Goal",25,"Orlando Magic",-30,256,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-05,2017,6430,1610612750,400974894,3,4,35,1,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",74,252,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-11-05,2017,3136195,1610612750,400974894,4,5,43,0,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-83,253,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-04-01,2017,6475,1610612744,400975899,2,11,30,1,"Jump Shot","2PT Field Goal",21,"Phoenix Suns",202,70,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-11-05,2017,3206,1610612763,400974896,1,10,28,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-111,238,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-11-05,2017,3206,1610612763,400974896,3,5,35,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-123,221,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-04-01,2017,1975,1610612760,400975896,3,3,01,1,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-133,221,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-04-01,2017,1966,1610612739,400975895,4,4,21,1,"Jump Shot","3PT Field Goal",27,"Dallas Mavericks",208,182,0,0.00,,0.00,0.00
"Paul Millsap","Denver Nuggets",2018-04-01,2017,3015,1610612743,400975898,1,8,49,0,"Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",129,214,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-11-05,2017,3206,1610612763,400974896,4,0,01,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-163,182,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2017-11-05,2017,6442,1610612738,400974889,1,6,41,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",99,234,0,0.00,,0.00,0.00
"DeMarcus Cousins","New Orleans Pelicans",2017-11-04,2017,4258,1610612740,400974884,5,4,02,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",9,250,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-12-03,2017,1975,1610612760,400975088,2,7,44,1,"Jump Shot","3PT Field Goal",26,"San Antonio Spurs",-104,239,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-04-01,2017,1975,1610612760,400975896,3,9,23,0,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-116,243,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-04-01,2017,1975,1610612760,400975896,4,3,54,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-155,201,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-05,2017,4251,1610612760,400974895,2,5,53,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",99,229,0,0.00,,0.00,0.00
"Blake Griffin","LA Clippers",2017-11-05,2017,3989,1610612746,400974888,2,8,15,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",199,145,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-04-01,2017,1966,1610612739,400975895,1,3,41,0,"Jump Shot","2PT Field Goal",22,"Dallas Mavericks",111,199,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-05,2017,3992,1610612745,400974891,1,8,05,1,"Jump Shot","3PT Field Goal",25,"Utah Jazz",120,224,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-04-01,2017,6475,1610612744,400975899,2,9,25,0,"Jump Shot","2PT Field Goal",18,"Phoenix Suns",121,143,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-11-05,2017,3468,1610612760,400974895,2,1,57,0,"Jump Shot","3PT Field Goal",29,"Portland Trail Blazers",1,290,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2018-04-01,2017,3206,1610612763,400975900,3,9,43,1,"Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",-145,64,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-11-05,2017,3206,1610612763,400974896,1,9,03,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-23,253,0,0.00,,0.00,0.00
"Draymond Green","Golden State Warriors",2018-01-04,2017,6589,1610612744,400975312,4,1,14,1,"Jump Shot","2PT Field Goal",21,"Houston Rockets",-47,212,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-04-01,2017,6606,1610612757,400975900,3,2,46,0,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",186,183,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-11-05,2017,1966,1610612739,400974887,2,3,44,0,"Jump Shot","2PT Field Goal",20,"Atlanta Hawks",67,190,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2017-11-05,2017,2983,1610612759,400974892,1,10,19,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",5,248,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-05,2017,3992,1610612745,400974891,3,6,43,1,"Jump Shot","3PT Field Goal",26,"Utah Jazz",-201,167,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-04-01,2017,4251,1610612760,400975896,2,10,05,1,"Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",1,272,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2018-01-31,2017,3206,1610612763,400975499,2,4,48,0,"Jump Shot","2PT Field Goal",8,"Indiana Pacers",79,35,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-05,2017,3992,1610612745,400974891,4,8,04,0,"Jump Shot","2PT Field Goal",10,"Utah Jazz",-23,104,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-05,2017,4251,1610612760,400974895,1,11,24,1,"Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",170,17,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-11-05,2017,1966,1610612739,400974887,2,0,13,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-81,242,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-05,2017,4251,1610612760,400974895,3,8,13,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",123,217,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-05,2017,6430,1610612750,400974894,2,3,42,1,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",133,203,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-05,2017,4251,1610612760,400974895,2,0,26,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-122,214,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-04-01,2017,4251,1610612760,400975896,1,2,20,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",212,143,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-05,2017,4251,1610612760,400974895,1,1,58,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",109,224,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-04-01,2017,6475,1610612744,400975899,2,1,59,1,"Jump Shot","3PT Field Goal",27,"Phoenix Suns",195,194,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-05,2017,3992,1610612745,400974891,1,5,57,1,"Jump Shot","3PT Field Goal",27,"Utah Jazz",-5,276,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-11-05,2017,1975,1610612760,400974895,3,9,14,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",151,195,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-04-01,2017,6475,1610612744,400975899,1,10,31,0,"Jump Shot","2PT Field Goal",19,"Phoenix Suns",155,111,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-11-05,2017,1975,1610612760,400974895,1,8,17,1,"Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",-59,194,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-28,2017,1966,1610612739,400975862,2,0,01,0,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-152,221,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-11-05,2017,1975,1610612760,400974895,1,8,49,1,"Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",134,96,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-11-05,2017,3206,1610612763,400974896,3,10,49,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-97,243,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2017-11-05,2017,2983,1610612759,400974892,2,6,49,1,"Jump Shot","2PT Field Goal",20,"Phoenix Suns",-67,199,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-11-05,2017,6606,1610612757,400974895,3,8,23,0,"Jump Shot","3PT Field Goal",29,"Oklahoma City Thunder",-116,274,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-04-01,2017,4251,1610612760,400975896,4,1,18,1,"Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",237,-10,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-04-01,2017,6475,1610612744,400975899,4,10,30,1,"Jump Shot","2PT Field Goal",19,"Phoenix Suns",-106,169,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-11-05,2017,3136195,1610612750,400974894,1,9,47,0,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",19,245,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-04-01,2017,4251,1610612760,400975896,3,6,24,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",114,225,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-04-01,2017,1975,1610612760,400975896,2,4,33,0,"Jump Shot","2PT Field Goal",14,"New Orleans Pelicans",-127,69,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-05,2017,3992,1610612745,400974891,3,5,59,0,"Jump Shot","2PT Field Goal",3,"Utah Jazz",-20,32,0,0.00,,0.00,0.00
"Paul Millsap","Denver Nuggets",2018-04-01,2017,3015,1610612743,400975898,3,10,34,0,"Jump Shot","2PT Field Goal",13,"Milwaukee Bucks",134,22,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-04-01,2017,4251,1610612760,400975896,4,2,55,0,"Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",71,134,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2017-11-05,2017,3206,1610612763,400974896,2,0,26,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",117,225,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2018-04-01,2017,3136195,1610612750,400975897,4,11,48,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",63,258,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-11-05,2017,1975,1610612760,400974895,3,5,38,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-71,233,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-11-05,2017,4251,1610612760,400974895,4,1,22,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",127,207,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-11-05,2017,3992,1610612745,400974891,3,4,06,1,"Jump Shot","3PT Field Goal",25,"Utah Jazz",183,174,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-11-05,2017,3136195,1610612750,400974894,3,5,51,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-25,257,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2018-01-05,2017,3012,1610612761,400975317,1,10,34,0,"Jump Shot","3PT Field Goal",29,"Milwaukee Bucks",71,284,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-01-07,2017,1975,1610612760,400975334,2,3,54,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",-171,178,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2017-12-22,2017,4237,1610612764,400975224,3,3,51,0,"Jump Shot","2PT Field Goal",18,"Brooklyn Nets",44,183,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2018-01-16,2017,6430,1610612750,400975395,1,3,18,1,"Jump Shot","2PT Field Goal",17,"Orlando Magic",165,69,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2018-04-01,2017,4251,1610612760,400975896,1,7,16,1,"Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",147,125,0,0.00,,0.00,0.00
"Chris Paul","Houston Rockets",2018-02-07,2017,2779,1610612745,400975552,2,9,01,1,"Jump Shot","2PT Field Goal",14,"Miami Heat",-14,147,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-11-28,2017,1966,1610612739,400975049,2,1,46,0,"Jump Shot","3PT Field Goal",23,"Miami Heat",235,3,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-28,2017,6430,1610612750,400975051,4,11,07,0,"Jump Shot","3PT Field Goal",25,"Washington Wizards",5,257,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-28,2017,6430,1610612750,400975051,4,3,26,0,"Jump Shot","3PT Field Goal",25,"Washington Wizards",0,257,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-28,2017,6430,1610612750,400975051,2,5,05,0,"Jump Shot","3PT Field Goal",23,"Washington Wizards",235,29,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-28,2017,6430,1610612750,400975051,2,0,00,0,"Jump Shot","3PT Field Goal",40,"Washington Wizards",-134,386,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-04-01,2017,3992,1610612745,400975891,2,2,08,0,"Jump Shot","3PT Field Goal",23,"San Antonio Spurs",230,-5,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-28,2017,6430,1610612750,400975051,1,11,03,1,"Jump Shot","3PT Field Goal",23,"Washington Wizards",234,15,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-11-28,2017,1966,1610612739,400975049,3,11,41,0,"Jump Shot","2PT Field Goal",18,"Miami Heat",-166,72,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-11-28,2017,6430,1610612750,400975051,1,5,40,0,"Jump Shot","3PT Field Goal",24,"Washington Wizards",133,203,0,0.00,,0.00,0.00
"Chris Paul","Houston Rockets",2017-11-27,2017,2779,1610612745,400975045,2,5,50,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",160,185,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-11-28,2017,3136195,1610612750,400975051,3,11,04,1,"Jump Shot","3PT Field Goal",25,"Washington Wizards",74,243,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-11-28,2017,3136195,1610612750,400975051,1,9,35,1,"Jump Shot","3PT Field Goal",24,"Washington Wizards",220,108,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-11-28,2017,1966,1610612739,400975049,1,9,27,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",150,196,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-11-28,2017,3136195,1610612750,400975051,4,4,53,0,"Jump Shot","2PT Field Goal",4,"Washington Wizards",9,49,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-11-28,2017,3136195,1610612750,400975051,1,5,35,0,"Jump Shot","2PT Field Goal",5,"Washington Wizards",50,19,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2018-04-01,2017,3136195,1610612750,400975897,3,4,38,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",11,261,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-01-07,2017,1975,1610612760,400975334,3,0,51,1,"Jump Shot","2PT Field Goal",16,"Phoenix Suns",118,116,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2018-01-05,2017,3206,1610612763,400975321,1,4,31,0,"Jump Shot","2PT Field Goal",21,"Washington Wizards",109,180,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-11-20,2017,1966,1610612739,400974993,3,2,46,0,"Jump Shot","2PT Field Goal",19,"Detroit Pistons",177,89,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2017-10-30,2017,6442,1610612738,400974843,4,4,59,0,"Jump Shot","3PT Field Goal",24,"San Antonio Spurs",138,207,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-01-07,2017,1975,1610612760,400975334,1,7,41,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",56,248,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-04-01,2017,1975,1610612760,400975896,2,1,20,1,"Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",221,61,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-11-20,2017,1975,1610612760,400974999,1,6,14,0,"Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",234,35,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2018-03-01,2017,3136195,1610612750,400975671,1,4,59,1,"Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",202,64,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2018-01-16,2017,6430,1610612750,400975395,3,6,05,1,"Jump Shot","2PT Field Goal",7,"Orlando Magic",1,75,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-11-15,2017,0,1610612739,0,4,0,31,0,"Jump Shot","2PT Field Goal",12,"Charlotte Hornets",-45,116,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-16,2017,6583,1610612740,400975396,1,3,02,0,"Jump Shot","3PT Field Goal",28,"Boston Celtics",120,255,0,0.00,,0.00,0.00
"DeMarcus Cousins","New Orleans Pelicans",2018-01-16,2017,4258,1610612740,400975396,2,9,25,0,"Jump Shot","3PT Field Goal",26,"Boston Celtics",-158,213,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-04-01,2017,6606,1610612757,400975900,1,10,27,1,"Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",138,241,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2018-04-01,2017,2983,1610612759,400975891,3,8,48,1,"Jump Shot","2PT Field Goal",6,"Houston Rockets",14,67,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2018-04-01,2017,3206,1610612763,400975900,1,3,37,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-143,199,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-16,2017,6583,1610612740,400975396,2,0,09,0,"Jump Shot","2PT Field Goal",13,"Boston Celtics",-87,104,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-04-01,2017,1975,1610612760,400975896,1,10,39,0,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-138,221,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2018-03-26,2017,3136195,1610612750,400975852,4,5,52,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-7,254,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2018-04-09,2017,3012,1610612761,400975950,2,6,17,0,"Jump Shot","3PT Field Goal",24,"Detroit Pistons",-173,180,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-04-09,2017,1966,1610612739,400975953,4,7,54,0,"Jump Shot","2PT Field Goal",16,"New York Knicks",-87,146,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2018-01-16,2017,6442,1610612738,400975396,2,4,11,0,"Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",-117,254,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2018-04-09,2017,2983,1610612759,400975956,1,7,04,0,"Jump Shot","2PT Field Goal",18,"Sacramento Kings",-169,81,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-01-16,2017,6606,1610612757,400975398,2,2,28,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-125,226,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2018-01-16,2017,6442,1610612738,400975396,1,8,11,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",166,195,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-04-09,2017,6606,1610612757,400975957,2,1,23,0,"Jump Shot","3PT Field Goal",22,"Denver Nuggets",222,11,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2018-04-09,2017,2983,1610612759,400975956,3,8,24,1,"Jump Shot","2PT Field Goal",17,"Sacramento Kings",172,8,0,0.00,,0.00,0.00
"Paul Millsap","Denver Nuggets",2018-04-09,2017,3015,1610612743,400975957,1,2,47,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-16,247,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-16,2017,6583,1610612740,400975396,2,5,03,0,"Jump Shot","3PT Field Goal",26,"Boston Celtics",115,235,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-16,2017,6583,1610612740,400975396,3,9,32,0,"Jump Shot","3PT Field Goal",26,"Boston Celtics",-123,235,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2018-01-16,2017,6442,1610612738,400975396,4,1,09,0,"Jump Shot","3PT Field Goal",28,"New Orleans Pelicans",117,263,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2018-04-09,2017,2983,1610612759,400975956,1,9,57,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",231,25,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2018-01-16,2017,6430,1610612750,400975395,4,3,15,1,"Jump Shot","3PT Field Goal",23,"Orlando Magic",235,5,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2018-01-16,2017,3213,1610612738,400975396,5,4,29,1,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",239,48,0,0.00,,0.00,0.00
